StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PQ1,PQ2,PQ3,PQ4,PQ5,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q18,Q16,Q17,Q52,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q23,Q24,Q25,Q26#1_1,Q26#1_2,Q26#1_3,Q26#1_4,Q26#1_5,Q26#1_6,Q26#1_7,Q27,Q28,Q29,Q30,Q31,Q14,Q32,Q33#1_1,Q33#2_1,Q34#1_1,Q34#2_1,Q35#1_1,Q35#2_1,Q54_1,Q54_2,Q54_3,Q53_1,Q55_1,Q54,Q56_1,Q56_2,Q56_4,Q56_10,Q56_6,Q56_12,Q56_8,Q56_11,Q56_13,id,RandomID
2024-10-10 15:06:12,2024-10-10 15:19:52,IP Address,148.88.245.231,100,819,True,2024-10-10 15:19:52,R_83dS1v9Ao5BGARY,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,175,The oldest of my siblings,UK,"North East, England",GCSE grade A-C,5,A little below average,Average,27000,400,receive £100 for sure,lose £100 for sure,90,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Several days,More than half the days,6,7,8,0 days,7 days,1 day,7 days,7 days,7 days,0 days,,214,879,37,75,Disagree,iPhone,5,0,5,0,,,4,12,55,10,3,strongly agree,9,6,2,3,5,1,4,8,7,,208717
2024-10-10 16:37:08,2024-10-10 16:55:42,IP Address,148.88.245.163,100,1113,True,2024-10-10 16:55:42,R_8Hqs6bFzLgsJzaf,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,157,The youngest of my siblings,UK,"North East, England",A-Level Grade B / C,8,A little above the average,A little below average,30000,1100,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,70,More than half the days,Several days,Several days,Several days,Several days,Not at all,More than half the days,5,6,8,0 days,7 days,0 days,7 days,7 days,0 days,0 days,,424,520,,,Strongly disagree,iPhone,5,30,6,30,,,37,21,55,19,11,strongly agree,3,2,9,7,8,4,1,5,6,,975978
2024-10-10 07:22:39,2024-10-11 01:49:22,IP Address,148.88.245.141,100,66402,True,2024-10-11 01:49:22,R_8MM9Wgj2X1D5BBv,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,157,The oldest of my siblings,UK,"South East, England (inc. London)",A-Level Grade B / C,6,A little above the average,Average,40000,380,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,90,Nearly every day,More than half the days,More than half the days,Several days,More than half the days,Several days,Not at all,8,9,10,0 days,7 days,0 days,0 days,7 days,1 day,0 days,,154,251,,,Disagree,iPhone,6,30,5,45,,,36,12,20,12,3,strongly agree,4,1,5,6,3,2,7,8,9,,918884
2024-10-10 10:05:30,2024-10-11 02:27:27,IP Address,148.88.245.230,100,58917,True,2024-10-11 02:27:28,R_8xtQ8q9kch9qeIh,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Male,173,The youngest of my siblings,UK,"South East, England (inc. London)",Other (not listed),8,Average,A little below average,27000,300,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,67,More than half the days,Several days,Nearly every day,Several days,Not at all,Nearly every day,Several days,5.8,5.2,11.2,0 days,4 days,0 days,0 days,7 days,5 days,0 days,,300,600,,,Strongly disagree,iPhone,5,30,2,45,,,42,20,50,5,2,strongly agree,1,6,7,5,2,3,9,8,4,,601790
2024-10-10 07:58:32,2024-10-11 03:56:52,IP Address,148.88.245.77,100,71899,True,2024-10-11 03:56:52,R_2znYgjqJodDJeXk,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,168,The youngest of my siblings,UK,"North East, England",GCSE grade A-C,9,A little above the average,Well above average,27000,1750,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,70,Several days,Several days,Several days,Several days,Several days,Several days,More than half the days,5.75,4.17,7.30,5 days,7 days,4 days,7 days,7 days,7 days,4 days,66,430,682,0,0,Disagree,iPhone,7,30,7,30,,,10,15,25,30,9,strongly agree,4,5,6,7,1,2,8,9,3,,410143
2024-10-10 10:27:55,2024-10-11 05:12:07,IP Address,148.88.245.152,100,67452,True,2024-10-11 05:12:08,R_2gBB9I45zLbGh0e,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,June,Female,165,The youngest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,7,Average,A little above the average,27000,643,receive £100 for sure,lose £100 for sure,95,Not at all,Not at all,Several days,Several days,Not at all,More than half the days,Not at all,7,4,6,0 days,7 days,0 days,0 days,0 days,7 days,3 days,,325,188,,,Strongly disagree,iPhone,5,0,5,15,,,45,39,30,45,29,strongly agree,4,2,3,5,6,8,7,1,9,,355703
2024-10-11 04:58:24,2024-10-11 05:14:34,IP Address,148.88.245.16,100,970,True,2024-10-11 05:14:34,R_8nDvPBITElS3Ds5,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,167,An only child,UK,"North East, England",A-Level Grade B / C,7,Average,A little below average,40000,425,receive £100 for sure,lose £100 for sure,85,Several days,Several days,Several days,Several days,Several days,Several days,Several days,4.89s,4.74s,6.27s,0 days,7 days,0 days,0 days,7 days,4 days,0 days,,323,466,,,Disagree,iPhone,5,30,6,30,,,40,17,22,30,7,strongly agree,4,5,6,7,8,1,2,3,9,,333534
2024-10-11 07:05:01,2024-10-11 07:14:11,IP Address,148.88.245.87,100,549,True,2024-10-11 07:14:12,R_2QEkLooi5Gbn77Y,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,February,Female,168,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,7,Average,Average,20000,496,receive £100 for sure,lose £100 for sure,85,Nearly every day,Several days,Several days,Several days,Several days,Several days,Not at all,21,5,8,1 day,7 days,0 days,7 days,7 days,7 days,0 days,5,265,473,,,Agree,iPhone,10,30,7,45,,,60,40,62,40,9,strongly agree,,,,,,,,,,,216288
2024-10-09 05:19:32,2024-10-12 07:08:33,IP Address,148.88.245.152,100,265740,True,2024-10-12 07:08:33,R_2HvibPRDSnYOqZF,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,163,The oldest of my siblings,UK,"North West, England",A-Level Grade B / C,8,Average,Average,5000,496,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,72,Several days,Not at all,Several days,Several days,Not at all,Not at all,Not at all,5,6,9,2 days,7 days,0 days,7 days,7 days,6 days,0 days,10,120,204,,,Disagree,iPhone,4,15,5,30,,,60,40,65,20,15,strongly agree,,,,,,,,,,,598019
2024-10-12 09:50:10,2024-10-12 10:14:11,IP Address,90.200.23.222,100,1441,True,2024-10-12 10:14:12,R_2vcAgbiiusC3jcl,,,,,53.5462,-2.5226,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,June,Female,167,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Average,Average,32000,1500,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,80,More than half the days,More than half the days,Nearly every day,Several days,Several days,Not at all,More than half the days,5.7,3.43,5.7,1 day,6 days,0 days,7 days,7 days,5 days,0 days,82,761,874,,,Disagree,iPhone,5,30,6,0,,,40,25,32,25,8,strongly agree,7,1,3,5,8,2,9,4,6,,702153
2024-10-12 11:26:46,2024-10-12 11:42:55,IP Address,148.88.245.126,100,968,True,2024-10-12 11:42:56,R_24XVeBtqr1P8Fup,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,160,The youngest of my siblings,UK,"Midlands, England",GCSE grade A-C,8,Average,A little above the average,35000,211,receive £100 for sure,lose £100 for sure,77,More than half the days,Nearly every day,Nearly every day,Nearly every day,Nearly every day,More than half the days,More than half the days,7.85,6.02,9.59,5 days,7 days,0 days,7 days,7 days,5 days,0 days,129,803,1012,,,Strongly disagree,iPhone,5,15,5,0,,,41,27,34,31,16,strongly agree,,,,,,,,,,,222096
2024-10-12 14:20:47,2024-10-12 14:31:12,IP Address,148.88.245.160,100,624,True,2024-10-12 14:31:13,R_83DucwBHV8vsKeu,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,162,The oldest of my siblings,UK,"South East, England (inc. London)",A-Level Grade B / C,2,Average,A little below average,28000,300,receive £100 for sure,lose £100 for sure,60,Nearly every day,Not at all,Several days,Not at all,Not at all,Several days,Several days,6,4,10,0 days,7 days,0 days,0 days,4 days,3 days,0 days,,185,195,,,Disagree,iPhone,4,15,5,45,,,42,29,55,30,6,strongly agree,,,,,,,,,,,230540
2024-10-12 17:25:54,2024-10-12 17:34:29,IP Address,148.88.245.34,100,514,True,2024-10-12 17:34:29,R_29vpz0te0ijiJEB,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,21,August,Female,161,The oldest of my siblings,UK,"South East, England (inc. London)",A-Level Grade A* / A,6,Average,Average,20000,350,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,90,More than half the days,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Several days,Nearly every day,Greeb,Red,Yellow,7 days,7 days,3 days,7 days,4 days,4 days,0 days,2200,3500,400,92,100,Agree,iPhone,9,15,6,45,,,65,49,57,68,41,strongly disagreee,2,3,1,6,4,8,9,7,5,,837923
2024-10-13 08:55:24,2024-10-13 09:11:41,IP Address,148.88.245.104,100,977,True,2024-10-13 09:11:42,R_8mfPQF92KsPDwYH,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Male,182,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Average,Average,50000,275,receive £100 for sure,lose £100 for sure,75,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,"Green, blue, yellow, green, blue, red, green, blue, red, green (34s)","Red, yellow, green, blue, red, blue, yellow, green, blue, red (28s)","Yellow, green, blue, red, green, yellow, blue, red, green, yellow (34s)",0 days,7 days,1 day,0 days,7 days,7 days,0 days,,288,294,1,25,Disagree,iPhone,8,30,4,0,,,40,30,25,30,10,strongly agree,5,2,7,6,1,4,9,3,8,,131927
2024-10-13 11:46:38,2024-10-13 12:18:05,IP Address,148.88.245.167,100,1887,True,2024-10-13 12:18:06,R_8uqS89KA5OoJfDY,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,December,Female,165,The oldest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,15,A little below average,Well above average,30000,1290,receive £100 for sure,lose £100 for sure,100,More than half the days,Nearly every day,Nearly every day,Not at all,Several days,Nearly every day,More than half the days,5,3,7,0 days,7 days,0 days,2 days,7 days,4 days,0 days,,1049,405,,,Strongly disagree,iPhone,7,45,9,45,,,40,25,50,20,10,strongly agree,7,1,6,5,9,2,8,3,4,,191200
2024-10-13 12:29:35,2024-10-13 12:38:23,IP Address,185.104.136.55,100,527,True,2024-10-13 12:38:23,R_21uVCHzYsONl4m5,,,,,51.4469,0.0509,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,July,Female,170,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,6,Average,A little above the average,34000,867,receive £100 for sure,lose £100 for sure,75,Nearly every day,More than half the days,More than half the days,Several days,Not at all,Nearly every day,More than half the days,6s,5s,8s,0 days,7 days,0 days,0 days,7 days,4 days,0 days,,300,400,,,Strongly disagree,iPhone,6,45,5,0,,,55,45,35,40,7,strongly agree,4,1,5,6,7,3,8,2,9,,756800
2024-10-13 15:38:52,2024-10-13 15:52:01,IP Address,148.88.245.60,100,788,True,2024-10-13 15:52:01,R_834qxbAjSpUq5Rc,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,20,September,Male,180,A middle child (I had older and younger siblings),UK,"Midlands, England",A-Level Grade B / C,9,Average,A little above the average,30000,1800,receive £100 for sure,lose £100 for sure,67,Several days,Several days,Nearly every day,Several days,Nearly every day,Several days,Nearly every day,7.3,4.65,7.18,3 days,7 days,0 days,7 days,7 days,7 days,0 days,47,554,767,,,Strongly disagree,iPhone,6,0,6,45,,,35,38,44,25,25,strongly agree,,,,,,,,,,,998994
2024-10-13 16:56:14,2024-10-13 17:20:53,IP Address,148.88.245.90,100,1478,True,2024-10-13 17:20:53,R_85HFA4Qa3bF8Q3z,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,153,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,2,Average,Average,35000,485,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,Several days,Several days,Several days,Several days,Not at all,Not at all,Not at all,7,5,7,2 days,7 days,0 days,7 days,7 days,7 days,0 days,4,648,282,,,Disagree,iPhone,6,45,8,15,,,65,50,58,34,21,strongly agree,4,3,8,6,9,1,7,2,5,,670941
2024-10-14 03:22:53,2024-10-14 03:40:25,IP Address,148.88.245.138,100,1052,True,2024-10-14 03:40:26,R_8Ldi9GBf3qSi99h,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,164,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,16,A little below average,A little below average,30000,1200,receive £100 for sure,lose £100 for sure,95,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,6.36,3.24,5.94,1 day,7 days,0 days,7 days,7 days,7 days,4 days,17,196,423,,,Agree,iPhone,6,30,7,45,,,54,10,22,6,10,strongly agree,9,1,3,4,5,6,7,2,8,,996119
2024-10-14 03:34:23,2024-10-14 03:49:00,IP Address,148.88.245.249,100,876,True,2024-10-14 03:49:01,R_82W1keTeSsWVdPH,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,166,The oldest of my siblings,UK,"Midlands, England",AS-Level,15,Average,A little above the average,33000,1300,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,More than half the days,Nearly every day,Nearly every day,Several days,Several days,Nearly every day,Nearly every day,3.78,3.26,4.81,1 day,6 days,0 days,7 days,7 days,3 days,0 days,0,547,510,,,Disagree,iPhone,6,15,6,45,,,44,35,35,16,4,strongly agree,6,1,8,7,9,3,4,2,5,,321015
2024-10-14 04:20:29,2024-10-14 04:33:43,IP Address,148.88.245.222,100,794,True,2024-10-14 04:33:44,R_2PXeIhiycgahW7T,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,188,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,2,A little below average,A little above the average,23000,250,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,45,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,7 seconds,6 seconds,"10 seconds ",3 days,7 days,2 days,7 days,7 days,7 days,0 days,30,753,1266,3,12,Disagree,iPhone,7,30,6,0,,,40,30,46,19,5,strongly agree,4,1,5,6,7,2,8,3,9,,432063
2024-10-14 09:52:44,2024-10-14 10:05:04,IP Address,148.88.245.183,100,740,True,2024-10-14 10:05:05,R_8pLY3W90S7W8Fv5,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,170,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,7,Average,Average,38000,380,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,50,More than half the days,Several days,Several days,Not at all,Not at all,Not at all,Not at all,6.91,4.41,5.91,0 days,7 days,0 days,7 days,7 days,0 days,0 days,,346,653,,,Agree,iPhone,9,0,5,45,,,50,19,62,35,28,strongly agree,,,,,,,,,,,320594
2024-10-07 11:39:06,2024-10-07 11:54:37,IP Address,148.88.245.166,67,930,False,2024-10-14 11:54:38,R_8frn6tsRF3fgjlq,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Male,175,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,6,A little above the average,Average,50000,900,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,More than half the days,Several days,More than half the days,Several days,Not at all,More than half the days,Not at all,4.56,3.63,4.55,0 days,7 days,3 days,7 days,7 days,4 days,1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133534
2024-10-15 09:48:37,2024-10-15 14:37:59,IP Address,148.88.245.211,100,17362,True,2024-10-15 14:37:59,R_8WbfgxaKA9xHxip,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,165,The youngest of my siblings,UK,"Midlands, England",GCSE grade A-C,9,Average,Average,20000,1300,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,79,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,11,4,10,0 days,7 days,0 days,7 days,7 days,3 days,1 day,,110,180,,,Strongly disagree,iPhone,3,15,3,30,,,71,41,40,40,24,strongly agree,,,,,,,,,,,847059
2024-10-09 05:19:29,2024-10-09 05:21:53,IP Address,148.88.245.83,28,143,False,2024-10-16 05:21:57,R_2ikztYTiMWQxTtn,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,151,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411529
2024-10-09 05:23:16,2024-10-09 05:29:09,IP Address,148.88.245.223,28,353,False,2024-10-16 05:29:14,R_2jenvAwy9PxdfFe,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,157,An only child,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254577
2024-10-16 05:15:08,2024-10-16 05:38:04,IP Address,148.88.245.41,100,1376,True,2024-10-16 05:38:05,R_8djUBbCzKxl0D7j,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,167,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,4,Average,Average,40000,450,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,75,Nearly every day,More than half the days,Nearly every day,More than half the days,Several days,Not at all,More than half the days,6.33,8.99,6.37,3 days,7 days,0 days,7 days,7 days,1 day,0 days,25,304,747,,,Strongly disagree,iPhone,4,30,4,15,,,60,29,72,45,14,strongly agree,,,,,,,,,,,345740
2024-10-10 07:18:58,2024-10-10 07:22:17,IP Address,148.88.245.249,28,198,False,2024-10-17 07:22:17,R_2CdKsnXALgOBTYw,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,167,The oldest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807959
2024-10-10 07:24:25,2024-10-10 07:25:37,IP Address,148.88.245.77,28,72,False,2024-10-17 07:25:38,R_2TFNGtxDnk0qUDY,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,170,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303186
2024-10-10 07:22:54,2024-10-10 07:35:29,IP Address,92.40.218.55,28,755,False,2024-10-17 07:35:30,R_2KE1PAinWSh0Y4s,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Male,165,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224169
2024-10-17 10:17:04,2024-10-17 10:52:22,IP Address,148.88.245.77,100,2118,True,2024-10-17 10:52:23,R_2l3K3WnK6YIfFdp,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,160,The oldest of my siblings,UK,"South East, England (inc. London)",A-Level Grade B / C,14,Average,Well below average,32000,1100,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,78,More than half the days,More than half the days,More than half the days,Not at all,Not at all,Several days,Several days,5,3,5,2 days,7 days,0 days,7 days,7 days,3 days,0 days,222,259,361,,,Disagree,iPhone,5,0,7,,,,45,60,50,55,22,strongly agree,5,1,9,7,8,6,4,2,3,,598025
2024-10-10 07:33:34,2024-10-11 06:19:37,IP Address,148.88.245.118,28,81963,False,2024-10-18 06:19:38,R_8p6a8ysXnPaOSWl,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,167,A middle child (I had older and younger siblings),UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233432
2024-10-13 11:43:46,2024-10-13 11:44:39,IP Address,185.104.136.55,28,52,False,2024-10-20 11:44:42,R_2dHmFJsdll4udIF,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,July,Female,170,A middle child (I had older and younger siblings),UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311339
2024-10-13 14:42:42,2024-10-13 14:44:12,IP Address,148.88.245.149,28,89,False,2024-10-20 14:44:13,R_8YbvyfDpmxnNQx0,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,162,The oldest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102332
2024-10-10 10:05:55,2024-10-14 14:30:48,IP Address,148.88.245.133,28,361493,False,2024-10-21 14:30:54,R_8OpN0fNTdoUOaMu,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Male,180,An only child,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512205
2024-10-16 04:08:14,2024-10-22 06:59:07,IP Address,148.88.245.131,100,528652,True,2024-10-22 06:59:07,R_8AOrZ1CXJxyGJa1,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,20,September,Female,160,An only child,UK,"North West, England",GCSE grade A-C,16,Average,A little above the average,20000,1000,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,More than half the days,More than half the days,More than half the days,More than half the days,More than half the days,More than half the days,Several days,20,25,30,7 days,7 days,7 days,7 days,5 days,2 days,0 days,427,649,1007,30,208,Disagree,iPhone,5,30,8,30,,,40,30,40,7,15,strongly agree,1,2,3,4,5,6,7,8,9,,547740
2024-10-16 00:48:49,2024-10-16 04:16:47,IP Address,148.88.245.122,28,12477,False,2024-10-23 04:16:54,R_8DnEa6phsTxqmzL,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,166,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415610
2024-10-23 04:33:06,2024-10-23 04:49:07,IP Address,148.88.245.62,100,961,True,2024-10-23 04:49:07,R_2y8c1m5Fx1hSRBn,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,157,The youngest of my siblings,UK,"South West, England",GCSE grade A-C,2,A little below average,Average,20000,1200,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,80,Nearly every day,More than half the days,Nearly every day,More than half the days,Several days,Several days,More than half the days,6,5,7,0 days,6 days,0 days,0 days,4 days,3 days,0 days,,208,149,,,Disagree,Android,3,0,,,3,15,60,10,21,20,2,strongly agree,,,,,,,,,,,367787
2024-10-17 05:37:04,2024-10-17 07:21:06,IP Address,148.88.245.60,28,6242,False,2024-10-24 07:21:08,R_2P068V3Dq9nQ7sb,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,February,Male,181,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901451
2024-10-15 05:00:39,2024-10-19 17:17:33,IP Address,148.88.245.116,28,389813,False,2024-10-26 17:17:34,R_2LzpbE5xGSi724I,,,,,,,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,June,Male,181,The youngest of my siblings,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287201
2024-10-30 12:55:04,2024-10-30 13:10:11,IP Address,148.88.245.186,100,907,True,2024-10-30 13:10:11,R_2TsEoDB338o78Sk,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,173,A middle child (I had older and younger siblings),UK,"South East, England (inc. London)",GCSE grade A-C,5,Average,Average,30000,800,receive £100 for sure,lose £100 for sure,90,Several days,Several days,Several days,Several days,Several days,Not at all,Several days,5,4,6,0 days,7 days,0 days,7 days,7 days,7 days,2 days,,553,485,,,Agree,iPhone,9,30,17,0,,,45,40,43,50,40,strongly agree,,,,,,,,,,,452802
